date,tavg,tmin,tmax,prcp,wspd,pres,tsun,city
10/1/2023,25.8,21.3,31.7,145.4,,1011,,Varanasi
11/1/2023,22,17,28.2,16.2,,1015.3,,Varanasi
12/1/2023,17.2,12.4,23.5,18.5,,1017,,Varanasi
1/1/2024,13.6,9,19.9,10.5,,1017.9,,Varanasi
2/1/2024,18.5,13,25.5,35.2,,1016.4,,Varanasi
3/1/2024,23.2,16.4,31.1,12.6,,1012.4,,Varanasi
4/1/2024,31.4,24.4,39.3,0,,1006.3,,Varanasi
5/1/2024,33.8,27,40.7,10.6,,1002.4,,Varanasi
6/1/2024,35.7,29.3,42,86.1,,998.9,,Varanasi
7/1/2024,31.1,27.3,35.8,238.5,,997.9,,Varanasi
8/1/2024,29.8,26.4,34.3,293.7,,,,Varanasi
9/1/2024,29.3,26,34.1,,,1003.3,,Varanasi
10/1/2024,27.4,23.5,33.2,14,,1009.6,,Varanasi
11/1/2024,22.6,17.2,29,0,,1014.2,,Varanasi
12/1/2024,17.6,11.9,24.4,,,1015.8,,Varanasi
1/1/2025,15.4,10.6,22.4,2.3,,1016.2,,Varanasi
2/1/2025,21.1,14.4,28.3,0.4,,1014.1,,Varanasi
3/1/2025,24.7,,33.2,,,,,Varanasi
4/1/2025,30.9,23.2,38.8,1.8,,1006.4,,Varanasi
5/1/2025,33.2,26.9,40.1,32.9,,1002.5,,Varanasi
6/1/2025,33,28,38.7,134.5,,999.5,,Varanasi
7/1/2025,29.9,26.6,34.4,532.6,,998.5,,Varanasi
8/1/2025,29.1,26.1,32.9,347.4,,1002.4,,Varanasi
9/1/2025,28.5,25.8,32.3,220.3,,1004.2,,Varanasi
10/1/2025,26,22.5,30.3,127.5,,1009.9,,Varanasi
11/1/2025,19.9,14.6,26.4,0.3,,1014.7,,Varanasi
12/1/2025,15.7,10.6,22.1,0,,1016.4,,Varanasi
1/1/2020,1.9,-1.8,5.7,136,,1022.2,3240,Srinagar
2/1/2020,6.1,-0.3,12.6,7,,1021.1,10080,Srinagar
3/1/2020,9.7,4.1,15.3,93,,1016.7,6120,Srinagar
4/1/2020,14.3,7.8,20.8,64,,1015.2,8220,Srinagar
5/1/2020,18,11.1,24.9,38,,,11460,Srinagar
6/1/2020,21.7,14.3,29.1,47,,,13440,Srinagar
7/1/2020,24.5,17.3,31.8,9,,,14820,Srinagar
8/1/2020,25,18.9,31,124,,1008.2,10800,Srinagar
9/1/2020,20.1,12.5,28.5,23,,1014.5,12960,Srinagar
10/1/2020,14.4,4.1,24.7,0,,1016.8,15060,Srinagar
11/1/2020,7.3,0.5,14.1,21,,1022.2,5340,Srinagar
12/1/2020,3.9,-1.8,9.6,49,,1021.7,5520,Srinagar
1/1/2021,0.6,-4.5,5.7,151,,1024.1,5220,Srinagar
2/1/2021,6.9,0.9,12.9,25,,1022.8,8520,Srinagar
3/1/2021,10.4,5.4,15.4,147,,1019.9,7200,Srinagar
4/1/2021,13.1,7.3,19,126,,1017.7,8100,Srinagar
5/1/2021,18.3,12.1,24.5,52,,1012,9900,Srinagar
6/1/2021,22.4,15.6,29.3,19,,1006.1,13380,Srinagar
7/1/2021,24.7,19.5,30,51,,1003.5,10380,Srinagar
8/1/2021,23.8,17.5,30.1,23,,1005.6,13380,Srinagar
9/1/2021,22.7,15.7,29.5,44,,1009.4,12420,Srinagar
10/1/2021,15,8.7,21.4,58,,1016,10980,Srinagar
11/1/2021,7.7,0.7,14.7,3,,1019.7,3720,Srinagar
12/1/2021,4.3,-1.8,10.4,21,,1025.6,,Srinagar
1/1/2022,3.5,-0.1,7.2,99,,1024.1,4440,Srinagar
2/1/2022,5.7,0.3,11.1,101,,1021.4,7260,Srinagar
3/1/2022,13.5,6.7,20.4,16,,1019.7,11040,Srinagar
4/1/2022,17.2,9.9,24.4,36,,1015.4,12480,Srinagar
5/1/2022,19.6,13.4,26.2,50,,1009.4,13380,Srinagar
6/1/2022,21.4,15.1,27.7,108,,1006.9,11880,Srinagar
7/1/2022,25,20.6,29.4,122,,1005.4,7500,Srinagar
8/1/2022,24.6,19.7,29.5,108,,1006.2,,Srinagar
9/1/2022,22,15.1,28.9,36,,1008.9,14040,Srinagar
10/1/2022,14.9,7,22.7,25,,1017.3,12480,Srinagar
11/1/2022,8.2,2.3,14,73,,1023.6,6240,Srinagar
12/1/2022,4,-2.5,10.6,7,,1022,5280,Srinagar
1/1/2023,3,-1.1,7.1,90,,1025.9,4320,Srinagar
2/1/2023,7.4,1.8,13,40,,1023.7,6000,Srinagar
3/1/2023,11.9,5.3,18.4,27,,1019.8,8640,Srinagar
4/1/2023,13.5,7.3,19.8,146,,1016.9,8460,Srinagar
5/1/2023,16.5,10.6,22.4,86,,1014.3,,Srinagar
6/1/2023,22.7,16.4,28.9,62,,1006.9,13020,Srinagar
7/1/2023,23.5,18.5,28.5,187,,1005.7,10440,Srinagar
8/1/2023,24.7,17.9,31.4,9,,1004.1,13920,Srinagar
9/1/2023,22.6,15.1,30,28,,1008.6,13740,Srinagar
10/1/2023,14.9,7.2,22.5,44,,1017.7,11400,Srinagar
11/1/2023,8.7,2.1,15.3,37,,1022.3,4860,Srinagar
12/1/2023,4.2,-2,10.4,17,,1024.8,4320,Srinagar
1/1/2024,2.6,-3.2,11.7,3,,1021.4,6840,Srinagar
2/1/2024,4.6,-1,10.2,88,,1025.6,7800,Srinagar
3/1/2024,10.4,4.1,16.6,156,,1020.3,9120,Srinagar
4/1/2024,13.4,7.6,19.2,204,,1016.4,9300,Srinagar
5/1/2024,19.8,12.3,27.2,15,,1011.5,14640,Srinagar
6/1/2024,22,15.1,28.9,25,,1007.5,11460,Srinagar
7/1/2024,26.8,20.7,32.9,9,,1000.6,11940,Srinagar
8/1/2024,24.6,19.6,29.5,124,,1004.3,9360,Srinagar
9/1/2024,22.6,15.6,29.6,45,,1007,12240,Srinagar
10/1/2024,15.6,8.7,25.5,3,,1015.1,12960,Srinagar
11/1/2024,10.1,3.1,17,9,,1020,6180,Srinagar
12/1/2024,2.3,-3.5,8.2,23,,1023.2,2460,Srinagar
1/1/2025,3.4,-2.4,9.2,21,,1022.9,7380,Srinagar
2/1/2025,7,1,13.1,66,,1021.3,7620,Srinagar
3/1/2025,10.1,4.2,16.5,85,,1018.6,9660,Srinagar
4/1/2025,15.9,8.5,23.4,76,,1015.2,12420,Srinagar
5/1/2025,20.8,14.1,27.4,97,,1009.2,12720,Srinagar
6/1/2025,24.4,18.2,30.7,37,,1004.6,13080,Srinagar
7/1/2025,25.8,20.7,30.8,106,,1002.4,9300,Srinagar
8/1/2025,24.5,19.2,29.9,77,,1005.7,10260,Srinagar
9/1/2025,22.1,15.3,28.9,61,,1009.1,12840,Srinagar
10/1/2025,15.5,7.3,23.7,29,,1016.3,13080,Srinagar
11/1/2025,7.9,-0.8,16.7,8,,1019.8,8220,Srinagar
12/1/2025,5.4,-0.7,11.4,16,,1021.1,9540,Srinagar
1/1/2020,,,,,,,,Dhanbad
2/1/2020,,,,,,,,Dhanbad
3/1/2020,,,,,,,,Dhanbad
4/1/2020,,,,,,,,Dhanbad
5/1/2020,,,,,,,,Dhanbad
6/1/2020,,,,,,,,Dhanbad
7/1/2020,,,,,,,,Dhanbad
8/1/2020,,,,,,,,Dhanbad
9/1/2020,,,,,,,,Dhanbad
10/1/2020,,,,,,,,Dhanbad
11/1/2020,,,,,,,,Dhanbad
12/1/2020,,,,,,,,Dhanbad
1/1/2021,18.8,12.1,27.7,,,1014.1,,Dhanbad
2/1/2021,21.2,13.8,30.1,2.4,,1013.9,,Dhanbad
3/1/2021,26.9,19.2,35.5,0.5,,1010,,Dhanbad
4/1/2021,30.2,23.2,38.1,7.2,,1007.6,,Dhanbad
5/1/2021,29.2,25,35.7,192,,1004.8,,Dhanbad
6/1/2021,28.6,25.6,32.7,274.7,,1001.6,,Dhanbad
7/1/2021,28,25.4,31.7,510.7,,1000.7,,Dhanbad
8/1/2021,27.6,24.8,31.5,240.9,,1003.8,,Dhanbad
9/1/2021,26.7,24.2,30.4,353.1,,1005.1,,Dhanbad
10/1/2021,26.3,22.8,30.9,140.1,,1008.8,,Dhanbad
11/1/2021,21.7,16.9,27.8,38.7,,1012.7,,Dhanbad
12/1/2021,18.9,13.9,26.3,154.2,,1016.2,,Dhanbad
1/1/2022,16.9,12.1,23.4,20.5,,1015.2,,Dhanbad
2/1/2022,19.1,12.5,27.1,33.5,,1013,,Dhanbad
3/1/2022,26.3,19.2,34.5,0,,1008.8,,Dhanbad
4/1/2022,31.2,24.8,39.7,18.1,,1005.3,,Dhanbad
5/1/2022,29.6,25.2,36.2,,,1002.4,,Dhanbad
6/1/2022,29.8,26.3,35,143.2,,1001,,Dhanbad
7/1/2022,28,24,32.5,142.7,,1001.8,,Dhanbad
8/1/2022,27.4,24.7,31.5,346.4,,1002.3,,Dhanbad
9/1/2022,26.9,24.6,31.1,307.7,,1005.7,,Dhanbad
10/1/2022,25.6,22,30.9,147.5,,1010.6,,Dhanbad
11/1/2022,22.4,16.8,29.6,0,,1013.5,,Dhanbad
12/1/2022,19.6,13.4,27.9,0,,1014,,Dhanbad
1/1/2023,19.1,12.4,27.8,0,,1015.9,,Dhanbad
2/1/2023,22.6,14.6,32,0,,1013.6,,Dhanbad
3/1/2023,25.9,19.5,34,62.8,,1012,,Dhanbad
4/1/2023,30.1,23.2,38.2,10.3,,1007.9,,Dhanbad
5/1/2023,30.5,24.9,38,43.3,,1006,,Dhanbad
6/1/2023,31.9,27.4,38.2,115,,1001.5,,Dhanbad
7/1/2023,28.4,25.5,32.9,181.9,,1002.3,,Dhanbad
8/1/2023,27.9,25.5,32,258,,1003.1,,Dhanbad
9/1/2023,27.2,24.9,31.7,357.5,,1004.5,,Dhanbad
10/1/2023,26.3,21.7,33,116.1,,1011.1,,Dhanbad
11/1/2023,23.2,17.9,30.2,7.7,,1014.7,,Dhanbad
12/1/2023,19.2,14.2,26.3,70,,1016,,Dhanbad
1/1/2024,17,11.1,24.4,5.2,,1016.6,,Dhanbad
2/1/2024,21.1,14.6,29.2,7.5,,1015.6,,Dhanbad
3/1/2024,25.5,18.5,34.2,51.4,,1012,,Dhanbad
4/1/2024,31.9,24.7,39.4,1.7,,1007.1,,Dhanbad
5/1/2024,31.6,25.7,40.4,95.2,,1004.1,,Dhanbad
6/1/2024,31.4,27,38.2,157.8,,1001.4,,Dhanbad
7/1/2024,28,25.5,32.3,284.4,,1000.2,,Dhanbad
8/1/2024,,,,,,,,Dhanbad
9/1/2024,28.1,,,,,1002.9,,Dhanbad
10/1/2024,27.1,23.5,32.8,124.1,,1009.8,,Dhanbad
11/1/2024,23.9,18.3,30.6,0.1,,1013.8,,Dhanbad
12/1/2024,18.4,13.1,24.9,,,1015.2,,Dhanbad
1/1/2025,20.4,13.1,30.4,0,,1014.9,,Dhanbad
2/1/2025,24.6,17,34.5,17.2,,1013.8,,Dhanbad
3/1/2025,,,,,,,,Dhanbad
4/1/2025,30.8,23.9,40.5,83.9,,1007.7,,Dhanbad
5/1/2025,30.1,25.4,37.4,123.4,,1004,,Dhanbad
6/1/2025,29.2,25.7,34.6,328,,1001.3,,Dhanbad
7/1/2025,27.7,25.2,31.9,445.1,,1000.1,,Dhanbad
8/1/2025,27.5,24.9,31.6,223.8,,1004.1,,Dhanbad
9/1/2025,27.4,25,31.8,216.3,,1005.5,,Dhanbad
10/1/2025,27.3,23.4,32.5,123,,1010,,Dhanbad
11/1/2025,22.6,17,29.2,0.3,,1014.2,,Dhanbad
12/1/2025,19.3,12.5,27.7,0,,1015.9,,Dhanbad
1/1/2020,15.6,9.4,21.7,2,,1016.7,,Jodhpur
2/1/2020,20.5,12.1,28.9,0,,1015.6,,Jodhpur
3/1/2020,24.3,17.7,31,21,,1011.2,,Jodhpur
4/1/2020,31.5,24.1,38.9,15,,1007.6,,Jodhpur
5/1/2020,35,28.1,41.9,32,,1002.8,,Jodhpur
6/1/2020,34.7,29.3,40.2,19,,999.5,,Jodhpur
7/1/2020,32.6,28.1,38,32,,999.1,,Jodhpur
8/1/2020,30.6,27.1,34,130,,998,,Jodhpur
9/1/2020,30.6,26,35.3,113,,1003.9,,Jodhpur
10/1/2020,28.6,21.3,35.8,29,,1008.1,,Jodhpur
11/1/2020,22.1,14.2,30,0,,1015.6,,Jodhpur
12/1/2020,19.1,11.1,27.2,0,,1016,,Jodhpur
1/1/2021,17.5,9.4,25.6,0,,1015,,Jodhpur
2/1/2021,21.8,12.7,31,0,,1013.8,,Jodhpur
3/1/2021,27.8,20,36,0.5,,1009.8,,Jodhpur
4/1/2021,31.6,23.7,39.5,0,,1007.3,,Jodhpur
5/1/2021,32.8,27.1,39,49,,1002.8,,Jodhpur
6/1/2021,33.8,28.5,39.1,19,,1000,,Jodhpur
7/1/2021,32.8,28.7,36.9,52,,998.2,,Jodhpur
8/1/2021,32,27.6,36.3,23,,1001.4,,Jodhpur
9/1/2021,30.7,26.7,34.7,74,,1002.4,,Jodhpur
10/1/2021,28.6,22.3,34.9,0,,1009,,Jodhpur
11/1/2021,23.4,15.3,31.4,0,,1013.1,,Jodhpur
12/1/2021,18.7,12.1,25.4,11,,1017.4,,Jodhpur
1/1/2022,16.2,9.8,22.7,19,,1015.4,,Jodhpur
2/1/2022,21.2,13.2,29.2,0,,1012,,Jodhpur
3/1/2022,28.9,20.6,37.1,0,,1009,,Jodhpur
4/1/2022,33.6,25.5,41.7,0,,1004.8,,Jodhpur
5/1/2022,35.9,29.8,42,0,,1000,,Jodhpur
6/1/2022,35,29.6,40.5,13,,999.1,,Jodhpur
7/1/2022,30.6,27.3,33.9,359,,999.3,,Jodhpur
8/1/2022,29.3,26,32.6,174,,1000.3,,Jodhpur
9/1/2022,30.9,26.2,35.6,4,,1004.3,,Jodhpur
10/1/2022,28.3,21.1,35.5,0,,1010.4,,Jodhpur
11/1/2022,23.5,15,32,0,,1014.4,,Jodhpur
12/1/2022,19.5,11.5,27.4,0,,1015.4,,Jodhpur
1/1/2023,16.6,9.4,23.8,6,,1017.2,,Jodhpur
2/1/2023,22.4,13,31.8,0,,1014.1,,Jodhpur
3/1/2023,26.2,19.3,33.2,10,,1011.2,,Jodhpur
4/1/2023,29.7,22.6,36.8,21,,1007.6,,Jodhpur
5/1/2023,32.3,25.7,38.9,88,,1005.1,,Jodhpur
6/1/2023,31.6,27,36.1,224,,1000.9,,Jodhpur
7/1/2023,31.4,27.6,35.2,164,,999.6,,Jodhpur
8/1/2023,29.8,26.3,33.3,12,,1002.6,,Jodhpur
9/1/2023,31.1,26.4,35.8,70,,1003.6,,Jodhpur
10/1/2023,28.7,22,35.3,11,,1011.4,,Jodhpur
11/1/2023,23.7,17,30.5,15,,1015,,Jodhpur
12/1/2023,19.9,12.5,27.3,0,,1016.6,,Jodhpur
1/1/2024,17.7,9.9,25.5,0,,1016.6,,Jodhpur
2/1/2024,21,14.3,27.7,9,,1015.6,,Jodhpur
3/1/2024,26,18.6,33.3,2,,1011.7,,Jodhpur
4/1/2024,30.9,23.9,37.9,4,,1006.6,,Jodhpur
5/1/2024,36.4,29.4,43.5,4,,1001.6,,Jodhpur
6/1/2024,35.1,30.6,40.8,41,,999.4,,Jodhpur
7/1/2024,33.3,28.9,37.7,87,,996.2,,Jodhpur
8/1/2024,29.1,26.3,31.9,269,,1001.2,,Jodhpur
9/1/2024,30.6,26.3,34.9,140,,1003.4,,Jodhpur
10/1/2024,29.8,23,36.6,28,,1009.3,,Jodhpur
11/1/2024,24.7,16.3,33.1,0,,1014,,Jodhpur
12/1/2024,18.5,11.5,25.5,0,,1015.9,,Jodhpur
1/1/2025,18.3,10.6,26,1,,1015.6,,Jodhpur
2/1/2025,22.5,14.6,30.4,0,,1013.8,,Jodhpur
3/1/2025,26.5,17.9,35.1,0.5,,1010.5,,Jodhpur
4/1/2025,32.5,23.8,41.2,10,,1004.6,,Jodhpur
5/1/2025,33.9,27.5,40.3,50,,1000.5,,Jodhpur
6/1/2025,33,27.9,38.1,70,,998.4,,Jodhpur
7/1/2025,29.2,25.8,32.5,233,,998.3,,Jodhpur
8/1/2025,30.2,26.1,34.2,103,,1001.4,,Jodhpur
9/1/2025,29.3,24.8,33.7,108,,1004.4,,Jodhpur
10/1/2025,26.7,20.3,33.1,22,,1010.1,,Jodhpur
11/1/2025,22,13.4,30.6,4,,1015.2,,Jodhpur
12/1/2025,20.6,11.9,29.2,0,,1016.4,,Jodhpur
1/1/2020,10.9,5.3,16.4,63,,1018.3,7800,Amritsar
2/1/2020,14.8,7.6,22,20,,1017.1,12240,Amritsar
3/1/2020,18.2,12.3,24.2,64,,1013.1,10920,Amritsar
4/1/2020,24.4,17.1,31.7,33,,1009.4,14880,Amritsar
5/1/2020,29.6,22.1,37.1,9,,1003.3,15900,Amritsar
6/1/2020,31.2,25.2,37.2,43,,999.3,14100,Amritsar
7/1/2020,30.7,26.2,35.2,201,,998.6,10800,Amritsar
8/1/2020,30.2,26.4,34.1,183,,998.5,11820,Amritsar
9/1/2020,29.8,24.7,34.9,19,,1003.2,13500,Amritsar
10/1/2020,24.7,16.2,33.2,0,,1008.7,14640,Amritsar
11/1/2020,17.3,9.9,24.8,15,,1016.9,9240,Amritsar
12/1/2020,12,6.2,18.2,17,,1017.5,7200,Amritsar
1/1/2021,11.3,6.2,16.4,25,,1016.4,5460,Amritsar
2/1/2021,16.1,9.5,22.6,2,,1015,9540,Amritsar
3/1/2021,21.1,13.6,28.5,11,,1010.7,11700,Amritsar
4/1/2021,24.9,16.1,33.6,21,,1008.4,13500,Amritsar
5/1/2021,29.7,22.3,37,17,,1003.2,15360,Amritsar
6/1/2021,31.8,25.6,37.9,53,,999,15600,Amritsar
7/1/2021,31,26.9,35.1,207,,997.5,10140,Amritsar
8/1/2021,30.6,26.4,34.7,75,,1000.4,13500,Amritsar
9/1/2021,28.4,24.6,33.2,287,,1004.7,9780,Amritsar
10/1/2021,25.2,19.2,31.2,34,,1009,13440,Amritsar
11/1/2021,17.4,10.2,26.4,0.5,,1014.4,,Amritsar
12/1/2021,12.9,5.8,19.9,0,,1019,6360,Amritsar
1/1/2022,11.6,7.7,15.5,109,,1016.6,3900,Amritsar
2/1/2022,14,7.3,20.7,28,,1013.8,11220,Amritsar
3/1/2022,22.5,15,30.1,2,,1009.8,14700,Amritsar
4/1/2022,29.5,20.2,38.9,1,,1004.3,15360,Amritsar
5/1/2022,32.6,25.3,40,7,,999,11040,Amritsar
6/1/2022,33.1,26.2,39.9,50,,997.4,14580,Amritsar
7/1/2022,28.8,27.1,34.2,249,,1000,6420,Amritsar
8/1/2022,30.5,27.4,35.6,225,,1000.8,13320,Amritsar
9/1/2022,29.2,24.9,33.5,81,,1004.2,11700,Amritsar
10/1/2022,25.2,18.9,31.6,1,,1010.9,13260,Amritsar
11/1/2022,19.1,11.8,26.4,1,,1015,10740,Amritsar
12/1/2022,13.6,6.9,20.2,1,,1016.7,8700,Amritsar
1/1/2023,11.2,5.9,16.5,11,,1018.9,6240,Amritsar
2/1/2023,17.1,9.5,24.6,3,,1014.6,11340,Amritsar
3/1/2023,20.9,14.6,27.4,41,,1013,12540,Amritsar
4/1/2023,25.7,17.9,33.6,15,,1008.4,15540,Amritsar
5/1/2023,29,21.4,36.2,29,,1005.2,14640,Amritsar
6/1/2023,31.3,26,36.5,303,,999.8,14820,Amritsar
7/1/2023,30,26.4,33.6,364,,999.8,8880,Amritsar
8/1/2023,31,26.7,35.2,125,,999.7,12960,Amritsar
9/1/2023,29.7,25.5,32.8,146,,1004,10740,Amritsar
10/1/2023,24.7,18.4,29.2,29,,1011.7,13560,Amritsar
11/1/2023,19.9,13.4,26.5,21,,1016.4,8520,Amritsar
12/1/2023,14.1,7.4,20.7,0.5,,1018.4,8700,Amritsar
1/1/2024,9.1,6.2,13,0.5,,1019.5,,Amritsar
2/1/2024,14.3,7.7,21.7,25,,1017.5,,Amritsar
3/1/2024,20.1,13.2,27,36,,1013,12540,Amritsar
4/1/2024,25.8,18,33.7,28,,1007.4,15540,Amritsar
5/1/2024,32.8,24.2,41.3,1,,1001.3,18120,Amritsar
6/1/2024,34.9,27.7,42,49,,997.6,15840,Amritsar
7/1/2024,32.3,28.1,36.4,121,,996,9420,Amritsar
8/1/2024,30.6,27.1,34.2,287,,1001.4,10020,Amritsar
9/1/2024,28.8,25.6,33.9,27,,1003.5,11520,Amritsar
10/1/2024,26.2,19.8,32.5,17,,1009.7,14100,Amritsar
11/1/2024,19.9,13.8,26.1,0,,1014.8,4260,Amritsar
12/1/2024,12.2,6.4,19.7,25,,1017.6,8640,Amritsar
1/1/2025,12.3,6.4,18.2,8,,1017.2,8940,Amritsar
2/1/2025,15.7,9.3,22.1,55,,1015.7,9900,Amritsar
3/1/2025,19.7,12.3,27.1,27,,1011.8,16020,Amritsar
4/1/2025,28,19.6,36.4,90,,1005.3,16440,Amritsar
5/1/2025,31.2,24.8,37.7,58,,1001.3,,Amritsar
6/1/2025,32.6,27.5,37.8,101,,997.8,,Amritsar
7/1/2025,29.7,26.7,32.6,347,,997.8,,Amritsar
8/1/2025,29.3,26,32.3,311,,1001.2,,Amritsar
9/1/2025,28.9,24.7,33.1,181,,1004.3,,Amritsar
10/1/2025,24.2,18.3,30.2,54,,1011,,Amritsar
11/1/2025,17.7,10,25.4,0,,1016,,Amritsar
12/1/2025,13.7,7.3,20.1,0,,1017.6,,Amritsar
1/1/2020,,,,,,,,Raipur
2/1/2020,,,,,,,,Raipur
3/1/2020,,,,,,,,Raipur
4/1/2020,,,,,,,,Raipur
5/1/2020,,,,,,,,Raipur
6/1/2020,,,,,,,,Raipur
7/1/2020,,,,,,,,Raipur
8/1/2020,,,,,,,,Raipur
9/1/2020,,,,,,,,Raipur
10/1/2020,,,,,,,,Raipur
11/1/2020,,,,,,,,Raipur
12/1/2020,,,,,,,,Raipur
1/1/2021,21.6,14.5,29.5,,,1013.4,,Raipur
2/1/2021,22.4,14.6,30.6,1,,1014,,Raipur
3/1/2021,27.8,19.9,35.8,0,,1010.4,,Raipur
4/1/2021,30.9,23.3,38.7,1.8,,1007.7,,Raipur
5/1/2021,31.9,25.9,38,10.6,,1004.2,,Raipur
6/1/2021,28.5,24.9,33.4,295.6,,1002.5,,Raipur
7/1/2021,27.4,24.5,31.7,227.3,,1001.5,,Raipur
8/1/2021,27.6,24.6,31.6,187.5,,1003.6,,Raipur
9/1/2021,26.6,23.8,30.8,352.1,,1004.1,,Raipur
10/1/2021,26.5,21.7,32,58.3,,1008.8,,Raipur
11/1/2021,23.7,18.6,29.9,55,,1012.2,,Raipur
12/1/2021,19.9,14.1,26.8,12.7,,1016,,Raipur
1/1/2022,18.7,12.8,25.2,33.5,,1014.7,,Raipur
2/1/2022,21.6,14.4,29.4,10.2,,1012.5,,Raipur
3/1/2022,27.9,19.9,36.2,0,,1008.9,,Raipur
4/1/2022,33,25.9,40.5,0,,1005.7,,Raipur
5/1/2022,33.7,27.8,40.5,,,1001.5,,Raipur
6/1/2022,31.3,26.6,37.6,143.1,,1001.4,,Raipur
7/1/2022,26.8,24.1,30.9,438.4,,1000.9,,Raipur
8/1/2022,26.9,24,30.9,583.2,,1001.9,,Raipur
9/1/2022,26.7,23.8,31,167.6,,1005,,Raipur
10/1/2022,25,20.5,31,109.4,,1010.6,,Raipur
11/1/2022,21.5,14.9,29.5,0,,1013.8,,Raipur
12/1/2022,21.1,14.6,29.2,1.7,,1014,,Raipur
1/1/2023,21,14.2,29.1,0,,1015.2,,Raipur
2/1/2023,23.6,15.1,32.5,0,,1013.6,,Raipur
3/1/2023,26.5,19.6,34,28.4,,1011.7,,Raipur
4/1/2023,29.4,22.5,36.7,17,,1008.9,,Raipur
5/1/2023,31.6,24.8,38.7,10.8,,1006,,Raipur
6/1/2023,32.7,27.6,38.4,345,,1001.5,,Raipur
7/1/2023,27.8,24.7,31.8,364.6,,1001.4,,Raipur
8/1/2023,27.5,24.5,31.3,262.9,,1004.1,,Raipur
9/1/2023,26.9,24,31,303.1,,1004.1,,Raipur
10/1/2023,26.1,20.5,32.6,6,,1011.2,,Raipur
11/1/2023,23.7,17.9,30.5,3.2,,1014.5,,Raipur
12/1/2023,20,14.6,26.8,20.8,,1015.8,,Raipur
1/1/2024,20.5,14.5,27.4,9.9,,1015.6,,Raipur
2/1/2024,23.7,16.9,31.1,14.3,,1014.9,,Raipur
3/1/2024,27.3,20.1,35.1,31.6,,1011.6,,Raipur
4/1/2024,30.6,24,37.8,26.3,,1008,,Raipur
5/1/2024,33.3,26.8,40.5,10.3,,1003.2,,Raipur
6/1/2024,31.4,27,37.8,139.2,,1001.7,,Raipur
7/1/2024,27.2,24.7,31.1,478.3,,999.4,,Raipur
8/1/2024,,,,,,,,Raipur
9/1/2024,27.2,,,,,1003.9,,Raipur
10/1/2024,27.5,23.2,32.9,22.1,,1009.5,,Raipur
11/1/2024,23,17.1,29.9,0.2,,1013.7,,Raipur
12/1/2024,21.7,16.3,28.5,,,1014.2,,Raipur
1/1/2025,21.1,13.9,29.3,0,,1014.6,,Raipur
2/1/2025,25.3,17.9,33.3,0,,1013.3,,Raipur
3/1/2025,,,,,,,,Raipur
4/1/2025,31.6,24.7,39.4,7.1,,1006.6,,Raipur
5/1/2025,31,25.5,37.7,64.4,,1003.5,,Raipur
6/1/2025,29.9,25.6,35,114.8,,1001.2,,Raipur
7/1/2025,26.9,24.2,30.5,492.8,,1000.2,,Raipur
8/1/2025,27.2,24.3,31.4,212.2,,1003.4,,Raipur
9/1/2025,26.4,23.9,30.4,307.9,,1005,,Raipur
10/1/2025,25.4,22.2,29.7,193.4,,1009.6,,Raipur
11/1/2025,21.2,15.7,27.7,0.8,,1014.4,,Raipur
12/1/2025,18.5,11.7,26.4,0,,1015.7,,Raipur
1/1/2020,14.7,11.2,20,,,1016.6,,Allahabad
2/1/2020,18.1,12.8,25.2,,,1016.1,,Allahabad
3/1/2020,24.6,19,30.9,,,1011.7,,Allahabad
4/1/2020,30.5,23.8,37.2,,,1007.7,,Allahabad
5/1/2020,33.4,27.7,39.5,,,1003,,Allahabad
6/1/2020,30.3,27.5,33.7,,,1000.1,,Allahabad
7/1/2020,30.1,27.9,32.9,,,1000.1,,Allahabad
8/1/2020,30,27.7,32.9,,,999.1,,Allahabad
9/1/2020,30.3,27.6,33.9,,,1003,,Allahabad
10/1/2020,28.1,23.6,34,,,1007.3,,Allahabad
11/1/2020,20.3,15.2,28,,,1015.5,,Allahabad
12/1/2020,16.3,11.8,23.2,,,1016,,Allahabad
1/1/2021,15.3,11.3,21.8,,,1015.3,,Allahabad
2/1/2021,19.7,13.4,28.1,3.7,,1014.2,,Allahabad
3/1/2021,27.3,20.4,35,1.3,,1009.6,,Allahabad
4/1/2021,31.4,23.5,38.7,1,,1006.2,,Allahabad
5/1/2021,31.3,26.6,35.9,70.9,,1003.1,,Allahabad
6/1/2021,30.8,27.9,34.3,166.2,,999.8,,Allahabad
7/1/2021,31,28.6,33.8,278.4,,998.9,,Allahabad
8/1/2021,29.7,27.6,32.5,210.2,,1001.5,,Allahabad
9/1/2021,29.4,26.9,32.9,317.3,,1003.6,,Allahabad
10/1/2021,27.3,23.2,32.3,37.8,,1008.2,,Allahabad
11/1/2021,20.3,14.9,28.1,11,,1013.1,,Allahabad
12/1/2021,16.3,11.8,23.1,10.9,,1017.3,,Allahabad
1/1/2022,14.1,10.7,19.6,50.6,,1016.2,,Allahabad
2/1/2022,18.1,12.4,25.7,44.6,,1012.9,,Allahabad
3/1/2022,27.6,20.4,35,0,,1008.3,,Allahabad
4/1/2022,34.1,26.5,41.6,0.1,,1003.4,,Allahabad
5/1/2022,34.4,28.9,40,,,999.4,,Allahabad
6/1/2022,34.1,29.1,39.4,87.6,,998.8,,Allahabad
