,date,tavg,tmin,tmax,prcp,pres,tsun,city
1063,8/1/2024,25.7,22.6,28.7,388.0,1002.7,5700.0,Indore
1064,9/1/2024,26.3,22.4,30.2,159.0,1004.2,6780.0,Indore
1065,10/1/2024,26.9,21.2,32.5,24.0,1009.1,13680.0,Indore
1066,11/1/2024,22.7,15.8,29.7,0.0,1013.3,15780.0,Indore
1067,12/1/2024,19.9,13.4,26.5,2.0,1014.0,12600.0,Indore
1068,1/1/2025,19.5,12.4,26.5,0.0,1014.3,14640.0,Indore
1069,2/1/2025,22.6,15.3,29.9,0.0,1013.1,15660.0,Indore
1070,3/1/2025,26.9,19.0,34.7,0.0,1009.5,17880.0,Indore
1071,4/1/2025,31.8,23.8,39.8,0.0,1004.6,17880.0,Indore
1072,5/1/2025,29.9,23.9,35.9,208.0,1002.2,12900.0,Indore
1073,6/1/2025,28.6,24.0,33.2,134.0,999.8,8820.0,Indore
1074,7/1/2025,26.0,23.3,28.7,156.0,1000.1,2520.0,Indore
1075,8/1/2025,25.9,22.5,29.3,331.0,1002.1,4620.0,Indore
1076,9/1/2025,26.5,22.8,30.1,337.0,1004.7,6900.0,Indore
1078,11/1/2025,19.9,11.7,28.2,1.0,1014.7,13560.0,Indore
1079,12/1/2025,16.7,6.8,26.6,3.0,1016.4,13200.0,Indore
1080,1/1/2020,24.9,19.2,29.9,0.0,1013.4,13800.0,Thane
1081,2/1/2020,27.3,21.0,32.6,0.0,1012.7,11220.0,Thane
1082,3/1/2020,27.7,22.6,31.9,0.0,1011.2,12900.0,Thane
1083,4/1/2020,30.2,26.4,33.9,0.0,1009.6,14220.0,Thane
1084,5/1/2020,31.1,28.6,34.0,0.0,1007.3,15960.0,Thane
1085,6/1/2020,29.2,26.0,32.3,525.0,1003.7,8340.0,Thane
1086,7/1/2020,28.1,25.4,30.5,1501.9,1003.2,4620.0,Thane
1087,8/1/2020,27.6,25.0,29.6,826.5,1003.3,2760.0,Thane
1088,9/1/2020,28.4,25.3,31.4,320.0,1005.6,7080.0,Thane
1089,10/1/2020,29.2,25.6,32.7,224.0,1007.3,7920.0,Thane
1090,11/1/2020,28.7,23.1,33.9,0.0,1011.8,12720.0,Thane
1091,12/1/2020,26.6,20.8,32.3,25.0,1012.0,11400.0,Thane
1092,1/1/2021,25.9,20.5,30.9,1.0,1011.1,11100.0,Thane
1093,2/1/2021,27.3,21.4,32.9,0.0,1012.1,11280.0,Thane
1094,3/1/2021,29.7,23.9,35.0,0.0,1010.0,13200.0,Thane
1095,4/1/2021,30.0,26.2,33.6,0.0,1009.1,13620.0,Thane
1096,5/1/2021,30.7,27.8,33.8,154.4,1005.5,12000.0,Thane
1097,6/1/2021,28.6,25.5,31.5,317.0,1005.3,6360.0,Thane
1098,7/1/2021,28.6,25.7,30.8,773.9,1003.8,4800.0,Thane
1099,8/1/2021,27.8,25.1,30.0,295.1,1006.3,5520.0,Thane
1100,9/1/2021,27.7,24.8,30.1,436.9,1005.1,5820.0,Thane
1101,10/1/2021,29.4,25.2,33.5,31.8,1008.6,13620.0,Thane
1102,11/1/2021,29.5,25.0,34.1,50.1,1009.2,12720.0,Thane
1103,12/1/2021,25.8,21.0,30.6,103.3,1013.3,10080.0,Thane
1104,1/1/2022,24.5,19.3,29.3,9.6,1012.9,11940.0,Thane
1105,2/1/2022,25.3,19.3,30.5,0.0,1011.3,14220.0,Thane
1106,3/1/2022,30.0,24.7,34.9,0.1,1008.9,9240.0,Thane
1107,4/1/2022,30.6,26.8,34.5,0.0,1008.0,12120.0,Thane
1108,5/1/2022,30.9,28.8,34.0,7.0,1005.7,13080.0,Thane
1109,6/1/2022,29.3,26.6,32.9,298.3,1004.4,7860.0,Thane
1110,7/1/2022,27.8,25.3,29.8,1185.2,1004.0,3060.0,Thane
1111,8/1/2022,27.7,25.1,30.3,550.9,1004.2,5160.0,Thane
1112,9/1/2022,27.5,24.7,30.2,528.4,1006.6,5700.0,Thane
1113,10/1/2022,28.4,24.5,32.4,165.5,1009.8,11700.0,Thane
1114,11/1/2022,27.9,21.9,33.6,0.0,1011.7,12180.0,Thane
1115,12/1/2022,27.3,21.8,32.5,6.2,1011.4,10680.0,Thane
1116,1/1/2023,24.4,18.7,29.5,0.0,1013.4,11520.0,Thane
1117,2/1/2023,28.1,20.6,34.2,0.0,1012.4,13980.0,Thane
1118,3/1/2023,28.9,23.6,33.5,21.0,1011.2,12120.0,Thane
1119,4/1/2023,30.0,25.8,33.8,15.3,1009.0,14220.0,Thane
1120,5/1/2023,30.8,28.3,33.6,0.6,1008.8,17220.0,Thane
1121,6/1/2023,30.4,27.8,33.7,561.1,1005.7,11460.0,Thane
1122,7/1/2023,27.8,25.3,29.4,1768.9,1004.7,1680.0,Thane
1123,8/1/2023,28.6,26.3,30.8,187.3,1007.9,7140.0,Thane
1124,9/1/2023,28.2,25.2,31.0,483.8,1006.6,6660.0,Thane
1125,10/1/2023,30.2,25.8,34.5,13.0,1011.0,10200.0,Thane
1126,11/1/2023,29.4,24.3,34.4,7.1,1011.7,11040.0,Thane
1127,12/1/2023,27.9,22.8,32.9,0.0,1012.3,10140.0,Thane
1128,1/1/2024,26.3,19.9,31.3,1.1,1013.2,12240.0,Thane
1129,2/1/2024,27.1,20.6,32.6,0.0,1013.5,14700.0,Thane
1130,3/1/2024,28.3,23.2,32.8,0.1,1011.9,14340.0,Thane
1131,4/1/2024,30.7,26.6,34.7,0.0,1008.2,14340.0,Thane
1133,6/1/2024,29.7,27.2,33.2,351.3,1004.0,6780.0,Thane
1134,7/1/2024,27.5,25.3,29.8,1663.8,1002.1,1020.0,Thane
1135,8/1/2024,28.2,26.3,30.9,390.5,1005.7,5700.0,Thane
1136,9/1/2024,27.7,25.2,30.6,659.3,1006.5,8040.0,Thane
1137,10/1/2024,29.3,25.6,33.3,112.0,1008.8,11040.0,Thane
1138,11/1/2024,28.4,22.6,34.1,0.5,1011.2,10560.0,Thane
1139,12/1/2024,26.2,20.6,32.0,0.0,1011.7,8040.0,Thane
1140,1/1/2025,26.2,20.0,32.2,0.0,1011.9,11100.0,Thane
1141,2/1/2025,28.0,21.2,34.0,0.0,1012.2,13560.0,Thane
1142,3/1/2025,29.3,24.2,34.4,0.0,1010.0,13680.0,Thane
1143,4/1/2025,30.2,26.7,34.1,0.0,1008.2,13800.0,Thane
1144,5/1/2025,29.5,25.8,32.9,237.0,1005.0,10140.0,Thane
1145,6/1/2025,28.6,26.2,31.4,510.9,1003.6,5460.0,Thane
1146,7/1/2025,28.1,26.0,30.0,801.7,1003.5,2760.0,Thane
1147,8/1/2025,27.4,25.5,29.5,1098.0,1005.7,4500.0,Thane
1148,9/1/2025,27.0,25.4,29.0,480.7,1007.2,4020.0,Thane
1149,10/1/2025,29.1,26.3,32.8,170.2,1008.0,10800.0,Thane
1150,11/1/2025,27.8,24.3,32.0,9.2,1012.5,11880.0,Thane
1151,12/1/2025,27.0,22.8,32.1,0.0,1012.9,11700.0,Thane
1224,1/1/2020,23.8,21.5,28.4,34.0,1015.8,13800.0,Visakhapatnam
1225,2/1/2020,25.1,22.7,29.8,77.0,1014.8,13860.0,Visakhapatnam
1226,3/1/2020,28.7,25.2,32.2,25.0,1012.7,15180.0,Visakhapatnam
1227,4/1/2020,30.2,27.0,33.5,167.0,1010.7,15540.0,Visakhapatnam
1228,5/1/2020,30.6,28.5,34.2,36.0,1006.6,13320.0,Visakhapatnam
1230,7/1/2020,29.0,26.3,32.4,132.0,1003.2,10380.0,Visakhapatnam
1231,8/1/2020,28.7,26.1,31.9,125.0,1001.7,5340.0,Visakhapatnam
1232,9/1/2020,29.1,26.3,32.4,135.0,1004.2,11580.0,Visakhapatnam
1233,10/1/2020,29.0,26.0,32.1,370.0,1006.9,9120.0,Visakhapatnam
1234,11/1/2020,26.5,23.0,30.2,109.0,1013.1,12600.0,Visakhapatnam
1235,12/1/2020,23.4,18.4,29.1,0.0,1014.0,15480.0,Visakhapatnam
1236,1/1/2021,24.2,19.6,29.6,0.0,1012.9,12060.0,Visakhapatnam
1237,2/1/2021,24.6,19.1,30.6,0.7,1013.4,14040.0,Visakhapatnam
1238,3/1/2021,28.0,22.7,34.4,0.0,1010.6,12420.0,Visakhapatnam
1239,4/1/2021,29.6,25.6,34.2,5.7,1008.9,13980.0,Visakhapatnam
1240,5/1/2021,30.8,26.9,35.7,28.2,1005.1,14880.0,Visakhapatnam
1241,6/1/2021,30.4,27.2,34.4,125.9,1003.0,8820.0,Visakhapatnam
1242,7/1/2021,28.8,26.2,32.4,131.7,1001.8,7920.0,Visakhapatnam
1243,8/1/2021,29.4,26.5,33.6,202.9,1003.7,9540.0,Visakhapatnam
1244,9/1/2021,28.3,25.7,31.8,315.3,1003.7,7860.0,Visakhapatnam
1245,10/1/2021,28.9,26.0,32.6,180.3,1007.7,11040.0,Visakhapatnam
1246,11/1/2021,26.6,24.0,29.7,190.3,1010.9,8580.0,Visakhapatnam
1247,12/1/2021,24.2,20.6,28.4,41.8,1014.5,11700.0,Visakhapatnam
1248,1/1/2022,23.6,19.7,28.3,27.0,1013.7,14460.0,Visakhapatnam
1249,2/1/2022,24.7,20.0,30.0,2.5,1012.5,15660.0,Visakhapatnam
1250,3/1/2022,28.0,23.1,33.8,0.6,1009.4,13920.0,Visakhapatnam
1251,4/1/2022,30.4,26.3,35.5,0.6,1007.9,12960.0,Visakhapatnam
1252,5/1/2022,30.4,26.9,34.7,173.0,1003.2,11700.0,Visakhapatnam
1253,6/1/2022,29.8,26.7,33.5,71.2,1002.7,6900.0,Visakhapatnam
1254,7/1/2022,28.7,26.2,32.0,288.8,1001.3,7020.0,Visakhapatnam
1255,8/1/2022,28.9,26.0,32.5,175.2,1002.4,7980.0,Visakhapatnam
1256,9/1/2022,28.3,25.5,32.3,261.1,1004.9,9240.0,Visakhapatnam
1257,10/1/2022,27.3,24.3,31.0,227.2,1009.2,11100.0,Visakhapatnam
1258,11/1/2022,26.0,22.1,30.2,8.9,1012.4,11940.0,Visakhapatnam
1259,12/1/2022,25.0,21.1,29.4,63.4,1012.8,12300.0,Visakhapatnam
1260,1/1/2023,23.6,18.7,29.5,6.2,1014.8,13980.0,Visakhapatnam
1261,2/1/2023,25.6,20.8,31.7,0.0,1013.3,14280.0,Visakhapatnam
1262,3/1/2023,26.9,21.6,33.4,82.3,1012.0,13800.0,Visakhapatnam
1263,4/1/2023,30.3,25.6,36.4,42.4,1008.8,14340.0,Visakhapatnam
1264,5/1/2023,30.4,26.4,35.2,67.2,1006.8,12240.0,Visakhapatnam
1265,6/1/2023,32.1,28.0,37.4,57.8,1002.2,10320.0,Visakhapatnam
1266,7/1/2023,29.4,26.4,33.6,335.1,1001.4,7440.0,Visakhapatnam
1267,8/1/2023,29.4,26.2,34.4,102.8,1004.5,8700.0,Visakhapatnam
1268,9/1/2023,28.8,25.8,32.9,302.0,1004.0,6120.0,Visakhapatnam
1269,10/1/2023,28.9,24.9,33.5,16.5,1010.4,11940.0,Visakhapatnam
1270,11/1/2023,27.2,23.3,31.6,96.8,1013.4,11340.0,Visakhapatnam
1271,12/1/2023,24.1,20.5,28.1,157.6,1014.6,12120.0,Visakhapatnam
1272,1/1/2024,23.7,19.9,28.4,11.0,1015.4,10860.0,Visakhapatnam
1273,2/1/2024,25.8,21.4,30.9,10.9,1015.0,13560.0,Visakhapatnam
1274,3/1/2024,28.2,23.9,33.2,8.1,1012.3,13440.0,Visakhapatnam
1275,4/1/2024,30.7,26.2,36.5,5.0,1008.1,13920.0,Visakhapatnam
1276,5/1/2024,31.3,27.7,35.2,87.1,1004.7,11820.0,Visakhapatnam
1277,6/1/2024,30.4,27.1,34.4,108.4,1002.7,8100.0,Visakhapatnam
1278,7/1/2024,28.8,26.5,31.8,392.9,1000.2,2880.0,Visakhapatnam
1279,8/1/2024,29.4,26.5,32.7,218.0,1004.5,5520.0,Visakhapatnam
1280,9/1/2024,28.8,26.0,32.4,353.0,1003.6,9240.0,Visakhapatnam
1281,10/1/2024,29.0,25.5,32.7,84.8,1008.7,13080.0,Visakhapatnam
1282,11/1/2024,27.0,23.0,31.2,30.5,1012.1,12480.0,Visakhapatnam
1283,12/1/2024,24.5,21.3,28.1,107.0,1013.7,8700.0,Visakhapatnam
1284,1/1/2025,23.1,18.6,28.4,0.2,1014.0,13680.0,Visakhapatnam
1285,2/1/2025,26.6,22.3,31.9,0.8,1013.2,13320.0,Visakhapatnam
1286,3/1/2025,28.6,25.5,33.1,0.0,1011.3,15120.0,Visakhapatnam
1287,4/1/2025,30.0,26.1,34.4,21.4,1008.3,14580.0,Visakhapatnam
1288,5/1/2025,29.9,26.5,34.0,175.6,1004.0,10500.0,Visakhapatnam
1289,6/1/2025,29.8,27.2,33.2,149.3,1002.0,5940.0,Visakhapatnam
1290,7/1/2025,29.7,26.8,33.2,214.5,1000.6,8880.0,Visakhapatnam
1291,8/1/2025,29.2,26.6,32.7,318.6,1003.3,8820.0,Visakhapatnam
1292,9/1/2025,28.4,25.9,32.1,233.5,1004.1,8280.0,Visakhapatnam
1293,10/1/2025,27.8,25.1,31.2,275.2,1008.2,10440.0,Visakhapatnam
1294,11/1/2025,26.1,22.4,30.1,20.0,1012.8,15060.0,Visakhapatnam
1295,12/1/2025,22.6,18.4,27.8,30.9,1014.4,12780.0,Visakhapatnam
1296,1/1/2020,19.2,12.3,26.1,0.0,1015.5,14100.0,Vadodara
1297,2/1/2020,23.1,15.3,30.8,0.0,1014.6,17220.0,Vadodara
1298,3/1/2020,26.5,19.2,33.7,13.0,1011.2,17640.0,Vadodara
1300,5/1/2020,35.3,28.0,42.6,0.0,1005.0,21360.0,Vadodara
1302,7/1/2020,31.1,26.8,35.5,210.0,1000.7,11220.0,Vadodara
1304,9/1/2020,30.3,26.2,34.3,119.0,1004.6,12060.0,Vadodara
1305,10/1/2020,29.9,23.6,36.2,1.0,1007.6,17340.0,Vadodara
1306,11/1/2020,24.9,17.1,32.6,0.0,1014.0,16500.0,Vadodara
1307,12/1/2020,22.3,14.9,29.7,1.0,1014.3,15420.0,Vadodara
1308,1/1/2021,21.2,14.7,28.6,0.0,1012.4,14940.0,Vadodara
1310,3/1/2021,28.8,20.5,37.4,0.0,1010.1,18420.0,Vadodara
1311,4/1/2021,32.1,24.3,40.1,0.0,1008.1,18540.0,Vadodara
1312,5/1/2021,32.3,26.7,38.2,91.9,1004.3,17580.0,Vadodara
1313,6/1/2021,30.6,26.6,35.6,108.0,1003.2,13740.0,Vadodara
1314,7/1/2021,29.6,25.8,33.6,201.7,1001.4,8340.0,Vadodara
1315,8/1/2021,28.8,25.6,32.6,100.3,1004.3,7560.0,Vadodara
1316,9/1/2021,27.6,24.9,31.4,296.4,1003.3,5340.0,Vadodara
1317,10/1/2021,28.0,22.5,33.8,38.1,1009.2,15840.0,Vadodara
1318,11/1/2021,25.2,18.4,32.7,8.8,1011.4,14460.0,Vadodara
1319,12/1/2021,21.2,15.2,27.7,21.1,1015.3,13560.0,Vadodara
1320,1/1/2022,19.9,13.1,27.1,5.8,1014.3,16020.0,Vadodara
1321,2/1/2022,23.2,15.4,31.7,0.0,1011.8,16740.0,Vadodara
1322,3/1/2022,29.5,21.4,37.4,0.0,1009.5,17460.0,Vadodara
1323,4/1/2022,32.5,24.7,40.9,0.0,1007.1,18420.0,Vadodara
1324,5/1/2022,33.3,27.7,40.2,0.0,1003.5,18360.0,Vadodara
1325,6/1/2022,31.8,27.1,37.4,38.8,1002.7,14940.0,Vadodara
1326,7/1/2022,27.9,25.0,31.7,532.2,1002.1,6120.0,Vadodara
1327,8/1/2022,28.1,24.9,32.0,226.3,1002.4,6780.0,Vadodara
1328,9/1/2022,28.9,24.8,33.5,198.6,1005.8,12480.0,Vadodara
1329,10/1/2022,27.7,21.7,34.3,47.6,1010.3,16860.0,Vadodara
1330,11/1/2022,24.7,17.2,32.9,0.0,1013.2,16980.0,Vadodara
1331,12/1/2022,23.1,16.7,30.2,3.9,1013.0,15420.0,Vadodara
1332,1/1/2023,20.1,13.4,27.7,2.7,1015.1,16380.0,Vadodara
1333,2/1/2023,24.5,15.7,33.8,0.0,1013.8,19080.0,Vadodara
1334,3/1/2023,27.5,20.5,34.9,9.9,1011.5,16560.0,Vadodara
1335,4/1/2023,31.1,24.4,38.0,2.3,1008.7,17520.0,Vadodara
1336,5/1/2023,32.8,26.7,39.2,9.3,1007.4,19860.0,Vadodara
1337,6/1/2023,31.3,27.4,36.1,214.7,1003.7,11280.0,Vadodara
1338,7/1/2023,28.4,25.5,32.2,389.9,1002.4,4920.0,Vadodara
1339,8/1/2023,28.8,25.6,32.7,31.7,1005.7,5280.0,Vadodara
1340,9/1/2023,28.8,25.2,33.1,367.7,1005.4,9600.0,Vadodara
1341,10/1/2023,28.8,22.1,35.5,0.6,1011.6,17160.0,Vadodara
1342,11/1/2023,25.3,19.0,32.8,25.0,1013.2,13080.0,Vadodara
1343,12/1/2023,22.8,17.4,29.6,12.2,1014.3,13020.0,Vadodara
1344,1/1/2024,21.1,14.5,28.7,3.3,1014.9,14640.0,Vadodara
1345,2/1/2024,24.5,17.7,31.7,0.3,1014.4,15360.0,Vadodara
1346,3/1/2024,27.5,19.2,35.3,1.2,1011.9,18420.0,Vadodara
1347,4/1/2024,32.2,24.6,38.8,0.2,1007.9,16260.0,Vadodara
1348,5/1/2024,34.3,28.2,41.1,0.0,1004.2,18900.0,Vadodara
1349,6/1/2024,32.2,28.1,37.4,113.9,1001.9,14100.0,Vadodara
1350,7/1/2024,28.4,26.0,31.7,347.6,999.2,4560.0,Vadodara
1351,8/1/2024,29.1,26.0,32.1,471.0,1002.7,4500.0,Vadodara
1352,9/1/2024,29.5,25.9,33.2,190.0,1005.0,9180.0,Vadodara
1356,1/1/2025,21.6,14.1,29.1,0.0,1013.4,15900.0,Vadodara
1357,2/1/2025,24.7,16.4,32.2,0.0,1013.2,16380.0,Vadodara
1358,3/1/2025,29.1,20.9,37.4,0.0,1010.7,19200.0,Vadodara
1359,4/1/2025,32.8,25.0,40.9,0.0,1006.8,19320.0,Vadodara
1360,5/1/2025,31.6,26.7,36.8,61.7,1003.4,16020.0,Vadodara
1361,6/1/2025,30.4,27.0,34.7,222.5,1000.9,8880.0,Vadodara
1362,7/1/2025,28.7,25.7,32.2,239.6,1000.9,3180.0,Vadodara
1363,8/1/2025,27.5,25.1,31.1,261.4,1003.9,6720.0,Vadodara
1364,9/1/2025,28.3,24.7,32.3,275.7,1005.4,9780.0,Vadodara
1365,10/1/2025,26.9,22.7,31.9,135.7,1009.2,12720.0,Vadodara
1366,11/1/2025,23.5,18.1,30.2,19.8,1014.0,13980.0,Vadodara
1367,12/1/2025,22.5,16.6,29.9,0.0,1014.9,15420.0,Vadodara
1800,1/1/2020,13.7,8.0,19.5,48.0,1017.3,9420.0,Faridabad
1801,2/1/2020,17.0,9.9,24.1,2.0,1016.5,12120.0,Faridabad
1802,3/1/2020,21.6,15.0,28.2,109.0,1012.2,12420.0,Faridabad
1803,4/1/2020,27.7,20.1,35.3,14.0,1008.1,15420.0,Faridabad
1804,5/1/2020,31.9,24.4,39.5,21.0,1002.6,16080.0,Faridabad
1805,6/1/2020,32.6,26.7,38.5,82.0,998.9,13260.0,Faridabad
1806,7/1/2020,31.5,26.8,36.3,237.0,998.7,10740.0,Faridabad
1807,8/1/2020,30.6,26.6,34.6,237.0,998.3,9180.0,Faridabad
1808,9/1/2020,31.0,25.7,36.2,21.0,1002.6,13740.0,Faridabad
1809,10/1/2020,25.9,17.2,34.5,0.0,1008.0,13320.0,Faridabad
1810,11/1/2020,19.0,10.2,27.8,1.0,1016.3,6960.0,Faridabad
1811,12/1/2020,15.2,7.1,23.4,2.0,1016.7,8520.0,Faridabad
1812,1/1/2021,13.1,7.0,19.2,57.0,1016.0,6540.0,Faridabad
1813,2/1/2021,18.6,10.6,27.9,2.0,1014.2,12120.0,Faridabad
1815,4/1/2021,28.1,18.7,37.5,3.0,1007.1,13800.0,Faridabad
1816,5/1/2021,30.4,23.3,37.5,144.0,1003.1,11580.0,Faridabad
1817,6/1/2021,32.0,25.8,38.1,35.0,998.9,11700.0,Faridabad
1818,7/1/2021,31.4,26.4,36.5,507.0,998.1,10320.0,Faridabad
1819,8/1/2021,30.8,26.3,35.2,214.0,1000.5,9480.0,Faridabad
1820,9/1/2021,29.4,25.5,33.2,413.0,1003.7,9360.0,Faridabad
1821,10/1/2021,26.8,20.5,33.1,123.0,1008.6,15360.0,Faridabad
1822,11/1/2021,19.9,11.9,27.8,0.0,1013.7,10260.0,Faridabad
1823,12/1/2021,15.3,8.2,22.4,9.0,1018.2,7200.0,Faridabad
1824,1/1/2022,13.1,8.2,18.0,88.0,1016.3,3600.0,Faridabad
1825,2/1/2022,17.2,10.2,24.2,29.0,1013.3,12660.0,Faridabad
1826,3/1/2022,25.3,17.6,32.9,0.0,1009.0,14700.0,Faridabad
1827,4/1/2022,31.2,22.2,40.2,0.0,1004.2,13440.0,Faridabad
1828,5/1/2022,33.1,26.0,40.1,45.0,999.3,7260.0,Faridabad
1829,6/1/2022,33.7,27.2,40.1,25.0,997.9,9780.0,Faridabad
1830,7/1/2022,31.2,27.0,35.5,286.0,999.4,7980.0,Faridabad
1831,8/1/2022,30.4,26.4,34.4,41.0,1000.2,9660.0,Faridabad
1833,10/1/2022,24.9,18.5,31.4,128.0,1010.6,10500.0,Faridabad
1834,11/1/2022,20.5,12.3,28.7,0.0,1014.2,9000.0,Faridabad
1835,12/1/2022,15.5,7.5,23.4,0.0,1015.7,9660.0,Faridabad
1836,1/1/2023,13.2,6.6,19.7,20.0,1017.9,5340.0,Faridabad
1837,2/1/2023,19.5,11.2,27.7,0.0,1013.8,13380.0,Faridabad
1838,3/1/2023,23.6,16.2,30.9,54.0,1012.0,11400.0,Faridabad
1839,4/1/2023,27.3,19.4,35.3,16.0,1007.7,13740.0,Faridabad
1840,5/1/2023,29.6,22.4,36.8,86.0,1004.9,13740.0,Faridabad
1841,6/1/2023,31.5,25.9,37.1,101.0,999.0,11340.0,Faridabad
1842,7/1/2023,30.7,26.7,34.8,383.0,999.5,6240.0,Faridabad
1843,8/1/2023,31.1,26.8,35.4,106.0,1000.5,9420.0,Faridabad
1844,9/1/2023,30.4,25.3,35.6,83.0,1003.5,11040.0,Faridabad
1847,12/1/2023,16.3,8.6,24.1,0.0,1017.6,8520.0,Faridabad
1848,1/1/2024,12.3,6.6,18.1,0.0,1018.3,2460.0,Faridabad
1849,2/1/2024,16.7,9.3,24.1,32.0,1016.7,9840.0,Faridabad
1851,4/1/2024,28.9,20.7,37.0,7.0,1006.5,13860.0,Faridabad
1852,5/1/2024,33.9,26.5,41.4,4.0,1001.0,13860.0,Faridabad
1853,6/1/2024,34.7,28.8,40.6,244.0,997.7,8820.0,Faridabad
1855,8/1/2024,29.9,25.7,34.2,390.0,1001.0,8040.0,Faridabad
1856,9/1/2024,29.3,24.7,33.8,193.0,1003.3,7140.0,Faridabad
1857,10/1/2024,28.2,21.4,35.1,0.0,1009.1,12780.0,Faridabad
1858,11/1/2024,22.2,14.7,29.7,0.0,1014.3,2520.0,Faridabad
1859,12/1/2024,15.8,8.4,23.2,54.0,1016.8,2520.0,Faridabad
1860,1/1/2025,14.6,8.5,20.8,7.0,1016.6,7560.0,Faridabad
1861,2/1/2025,19.2,11.6,26.7,1.0,1014.7,10800.0,Faridabad
1862,3/1/2025,23.8,15.5,32.0,18.0,1010.7,15780.0,Faridabad
1863,4/1/2025,30.4,21.9,38.9,0.5,1005.0,13320.0,Faridabad
1864,5/1/2025,31.4,25.3,37.6,186.0,1001.4,10320.0,Faridabad
1865,6/1/2025,32.3,27.1,37.5,107.0,998.3,7980.0,Faridabad
1866,7/1/2025,30.3,26.1,34.5,259.0,997.4,6720.0,Faridabad
1867,8/1/2025,29.1,25.1,33.2,400.0,1001.4,5820.0,Faridabad
1868,9/1/2025,28.8,24.0,33.6,136.0,1004.0,12060.0,Faridabad
1869,10/1/2025,25.8,20.1,31.6,89.0,1010.1,9420.0,Faridabad
1870,11/1/2025,19.6,11.4,27.8,0.0,1015.5,8820.0,Faridabad
1871,12/1/2025,15.0,8.2,23.0,0.0,1017.1,7380.0,Faridabad
1944,1/1/2020,13.7,8.0,19.5,48.0,1017.3,9420.0,Meerut
1945,2/1/2020,17.0,9.9,24.1,2.0,1016.5,12120.0,Meerut
1946,3/1/2020,21.6,15.0,28.2,109.0,1012.2,12420.0,Meerut
1947,4/1/2020,27.7,20.1,35.3,14.0,1008.1,15420.0,Meerut
1948,5/1/2020,31.9,24.4,39.5,21.0,1002.6,16080.0,Meerut
1949,6/1/2020,32.6,26.7,38.5,82.0,998.9,13260.0,Meerut
1950,7/1/2020,31.5,26.8,36.3,237.0,998.7,10740.0,Meerut
1951,8/1/2020,30.6,26.6,34.6,237.0,998.3,9180.0,Meerut
1952,9/1/2020,31.0,25.7,36.2,21.0,1002.6,13740.0,Meerut
1953,10/1/2020,25.9,17.2,34.5,0.0,1008.0,13320.0,Meerut
1954,11/1/2020,19.0,10.2,27.8,1.0,1016.3,6960.0,Meerut
1955,12/1/2020,15.2,7.1,23.4,2.0,1016.7,8520.0,Meerut
1956,1/1/2021,12.7,8.0,19.5,57.0,1015.8,6540.0,Meerut
1957,2/1/2021,17.1,10.7,25.5,12.3,1014.7,12120.0,Meerut
1959,4/1/2021,27.5,19.6,36.3,4.1,1008.0,13800.0,Meerut
1960,5/1/2021,28.5,23.0,35.2,162.6,1004.2,11580.0,Meerut
1961,6/1/2021,30.5,25.6,35.9,35.7,1000.2,11700.0,Meerut
1962,7/1/2021,30.3,27.1,34.4,331.3,999.1,10320.0,Meerut
1963,8/1/2021,29.0,25.8,33.5,145.1,1001.6,9480.0,Meerut
1964,9/1/2021,27.7,24.8,32.2,130.8,1005.1,9360.0,Meerut
1965,10/1/2021,24.7,19.7,30.8,154.3,1008.9,15360.0,Meerut
1966,11/1/2021,18.4,12.1,26.2,0.0,1013.7,10260.0,Meerut
1967,12/1/2021,14.0,8.8,21.6,12.8,1018.1,7200.0,Meerut
1968,1/1/2022,12.1,7.8,18.3,84.9,1016.2,3600.0,Meerut
1969,2/1/2022,15.0,9.4,22.4,44.2,1013.4,12660.0,Meerut
1970,3/1/2022,24.1,16.7,32.2,0.8,1009.4,14700.0,Meerut
1971,4/1/2022,31.1,22.4,39.9,0.0,1004.6,13440.0,Meerut
1972,5/1/2022,31.3,24.9,38.5,45.0,1000.6,7260.0,Meerut
1973,6/1/2022,33.2,27.1,39.7,15.7,998.8,9780.0,Meerut
1974,7/1/2022,29.4,26.1,33.9,206.1,1001.0,7980.0,Meerut
1975,8/1/2022,29.2,25.8,33.6,94.8,1001.6,9660.0,Meerut
1977,10/1/2022,23.4,18.4,30.0,111.6,1011.1,10500.0,Meerut
1978,11/1/2022,19.1,13.7,26.7,1.2,1014.4,9000.0,Meerut
1979,12/1/2022,14.4,9.3,22.1,1.0,1015.6,9660.0,Meerut
1980,1/1/2023,11.8,7.2,18.9,28.4,1018.1,5340.0,Meerut
1981,2/1/2023,18.3,12.0,26.3,0.0,1014.1,13380.0,Meerut
1982,3/1/2023,21.7,15.5,29.2,71.5,1012.8,11400.0,Meerut
1983,4/1/2023,26.5,19.2,34.5,17.1,1008.6,13740.0,Meerut
1984,5/1/2023,28.4,21.9,35.7,63.5,1005.8,13740.0,Meerut
1985,6/1/2023,30.5,25.5,36.4,138.4,1000.9,11340.0,Meerut
1986,7/1/2023,28.7,25.6,32.8,285.5,1001.1,6240.0,Meerut
1987,8/1/2023,29.3,26.0,33.7,105.5,1001.2,9420.0,Meerut
1988,9/1/2023,28.3,24.4,33.6,67.7,1004.5,11040.0,Meerut
1991,12/1/2023,14.6,9.2,22.8,1.6,1017.6,8520.0,Meerut
